15436
RC_ID	RC_NDUSID	RC_NDDSID	RC_ORDER	RC_LENGTH
2	183	184	2	9.219544457292887
3	184	185	2	9.219544457292887
4	185	186	2	10.0
5	186	187	2	10.04987562112089
6	187	188	2	9.219544457292887
7	188	189	2	10.04987562112089
8	189	190	2	10.04987562112089
9	190	191	2	9.0
10	191	192	2	10.04987562112089
11	192	193	2	5.0990195135927845
12	193	194	2	1.0
1	195	196	1	8.246211251235321
2	196	197	1	9.219544457292887
3	197	198	1	9.219544457292887
4	198	199	1	8.602325267042627
5	199	200	1	10.0
6	200	201	1	10.04987562112089
7	201	202	1	8.602325267042627
8	202	203	1	9.899494936611665
9	203	204	1	7.280109889280518
10	204	205	1	2.23606797749979
11	205	206	1	9.486832980505138
12	206	207	1	9.433981132056603
13	207	208	1	8.48528137423857
14	208	209	1	8.246211251235321
15	209	210	1	8.246211251235321
16	210	211	1	9.219544457292887
17	211	212	1	8.94427190999916
18	212	213	1	10.295630140987
19	213	214	1	8.06225774829855
20	214	215	1	9.899494936611665
21	215	216	1	8.246211251235321
22	216	217	1	9.219544457292887
23	217	218	1	9.219544457292887
24	218	219	1	9.219544457292887
25	219	220	1	9.219544457292887
26	220	221	1	7.0710678118654755
27	221	222	1	1.4142135623730951
1	223	224	1	10.0
2	224	225	1	8.94427190999916
3	225	226	1	8.06225774829855
4	226	227	1	8.48528137423857
5	227	228	1	9.899494936611665
6	228	229	1	9.899494936611665
7	229	230	1	10.63014581273465
8	230	231	1	1.0
9	231	232	1	1.0
1	233	234	2	10.295630140987
2	234	235	2	8.54400374531753
3	235	236	2	9.433981132056603
4	236	237	2	8.602325267042627
5	237	238	2	9.486832980505138
6	238	239	2	9.899494936611665
7	239	240	2	8.54400374531753
8	240	241	2	9.899494936611665
9	241	242	2	5.0
10	242	243	2	4.47213595499958
11	243	244	2	10.44030650891055
12	244	245	2	8.246211251235321
13	245	246	2	10.0
14	246	247	2	1.0
15	247	248	2	1.0
1	249	250	3	10.0
2	250	251	3	5.0990195135927845
3	251	252	3	1.4142135623730951
1	253	254	3	1.4142135623730951
1	255	256	3	9.433981132056603
2	256	257	3	10.0
3	257	258	3	9.899494936611665
4	258	259	3	8.94427190999916
5	259	260	3	1.0
6	260	261	3	9.433981132056603
7	261	262	3	9.899494936611665
8	262	263	3	9.219544457292887
9	263	264	3	9.433981132056603
10	264	265	3	9.433981132056603
11	265	266	3	9.899494936611665
12	266	267	3	9.899494936611665
13	267	268	3	9.899494936611665
14	268	269	3	1.0
15	269	270	3	9.219544457292887
16	270	271	3	8.94427190999916
17	271	272	3	10.63014581273465
18	272	273	3	8.602325267042627
19	273	274	3	9.433981132056603
20	274	275	3	7.211102550927978
21	275	276	3	10.04987562112089
22	276	277	3	8.94427190999916
23	277	278	3	8.06225774829855
24	278	279	3	10.0
25	279	280	3	8.94427190999916
26	280	281	3	8.06225774829855
27	281	282	3	8.06225774829855
28	282	283	3	7.211102550927978
29	283	284	3	6.082762530298219
30	284	285	3	6.708203932499369
31	285	286	3	8.48528137423857
32	286	287	3	9.486832980505138
33	287	288	3	9.486832980505138
34	288	289	3	9.486832980505138
35	289	290	3	8.06225774829855
36	290	291	3	2.23606797749979
37	291	292	3	1.0
1	293	294	1	9.848857801796104
2	294	295	1	9.899494936611665
3	295	296	1	9.219544457292887
4	296	297	1	9.433981132056603
5	297	298	1	9.433981132056603
6	298	299	1	9.219544457292887
7	299	300	1	9.486832980505138
8	300	301	1	9.433981132056603
9	301	302	1	9.219544457292887
10	302	303	1	9.219544457292887
11	303	304	1	6.708203932499369
12	304	305	1	10.0
13	305	306	1	5.0
14	306	307	1	1.4142135623730951
1	308	309	1	9.219544457292887
2	309	310	1	8.54400374531753
3	310	311	1	9.219544457292887
4	311	312	1	9.219544457292887
5	312	313	1	8.94427190999916
6	313	314	1	9.219544457292887
7	314	315	1	10.04987562112089
8	315	316	1	9.486832980505138
9	316	317	1	9.055385138137417
10	317	318	1	9.219544457292887
11	318	319	1	9.486832980505138
12	319	320	1	5.0
13	320	321	1	4.123105625617661
14	321	322	1	9.0
15	322	323	1	10.04987562112089
16	323	324	1	10.0
17	324	325	1	8.94427190999916
18	325	326	1	9.0
19	326	327	1	8.94427190999916
20	327	328	1	8.602325267042627
21	328	329	1	9.433981132056603
22	329	330	1	10.44030650891055
23	330	331	1	8.246211251235321
24	331	332	1	9.433981132056603
25	332	333	1	10.04987562112089
26	333	334	1	10.0
27	334	335	1	8.94427190999916
28	335	336	1	9.433981132056603
29	336	337	1	7.810249675906654
30	337	338	1	2.0
31	338	339	1	8.54400374531753
32	339	340	1	8.602325267042627
33	340	341	1	9.055385138137417
34	341	342	1	9.486832980505138
35	342	343	1	9.219544457292887
36	343	344	1	8.0
37	344	345	1	9.433981132056603
38	345	346	1	7.211102550927978
39	346	347	1	10.0
40	347	348	1	8.602325267042627
41	348	349	1	9.055385138137417
42	349	350	1	9.219544457292887
43	350	351	1	8.06225774829855
44	351	352	1	9.486832980505138
45	352	353	1	8.94427190999916
46	353	354	1	9.899494936611665
47	354	355	1	8.0
48	355	356	1	7.810249675906654
49	356	357	1	9.219544457292887
50	357	358	1	8.602325267042627
51	358	359	1	10.63014581273465
52	359	360	1	8.94427190999916
53	360	361	1	9.219544457292887
54	361	362	1	9.219544457292887
55	362	363	1	4.123105625617661
56	363	364	1	1.4142135623730951
1	365	366	1	9.433981132056603
2	366	367	1	10.0
3	367	368	1	8.48528137423857
4	368	369	1	8.06225774829855
5	369	370	1	9.433981132056603
6	370	371	1	5.385164807134504
7	371	372	1	5.830951894845301
8	372	373	1	8.94427190999916
9	373	374	1	9.433981132056603
10	374	375	1	9.433981132056603
11	375	376	1	10.0
12	376	377	1	9.055385138137417
13	377	378	1	10.0
14	378	379	1	9.055385138137417
15	379	380	1	9.433981132056603
16	380	381	1	10.0
17	381	382	1	9.219544457292887
18	382	383	1	8.0
19	383	384	1	9.055385138137417
20	384	385	1	8.246211251235321
21	385	386	1	9.848857801796104
22	386	387	1	1.0
1	388	389	1	10.198039027185569
2	389	390	1	4.47213595499958
3	390	391	1	5.385164807134504
4	391	392	1	9.848857801796104
5	392	393	1	9.055385138137417
6	393	394	1	9.219544457292887
7	394	395	1	10.0
8	395	396	1	4.123105625617661
9	396	397	1	6.082762530298219
10	397	398	1	9.055385138137417
11	398	399	1	8.54400374531753
12	399	400	1	5.830951894845301
13	400	401	1	3.0
14	401	402	1	9.219544457292887
15	402	403	1	3.1622776601683795
16	403	404	1	6.708203932499369
17	404	405	1	10.0
18	405	406	1	9.219544457292887
19	406	407	1	9.219544457292887
20	407	408	1	9.219544457292887
21	408	409	1	8.06225774829855
22	409	410	1	10.04987562112089
23	410	411	1	9.219544457292887
24	411	412	1	9.486832980505138
25	412	413	1	10.0
26	413	414	1	9.219544457292887
27	414	415	1	5.385164807134504
28	415	416	1	4.0
29	416	417	1	10.0
30	417	418	1	10.0
31	418	419	1	8.54400374531753
32	419	420	1	10.44030650891055
33	420	421	1	6.708203932499369
34	421	422	1	10.0
35	422	423	1	8.06225774829855
36	423	424	1	6.708203932499369
37	424	425	1	2.8284271247461903
38	425	426	1	8.602325267042627
39	426	427	1	9.219544457292887
40	427	428	1	2.0
41	428	429	1	1.4142135623730951
1	430	431	1	9.055385138137417
2	431	432	1	9.219544457292887
3	432	433	1	8.06225774829855
4	433	434	1	9.219544457292887
5	434	435	1	9.219544457292887
6	435	436	1	10.63014581273465
7	436	437	1	8.602325267042627
8	437	438	1	10.63014581273465
9	438	439	1	8.602325267042627
10	439	440	1	9.219544457292887
11	440	441	1	9.219544457292887
12	441	442	1	7.0
13	442	443	1	3.605551275463989
14	443	444	1	9.486832980505138
15	444	445	1	9.433981132056603
16	445	446	1	6.708203932499369
17	446	447	1	3.605551275463989
18	447	448	1	8.54400374531753
19	448	449	1	7.0710678118654755
20	449	450	1	9.055385138137417
21	450	451	1	8.06225774829855
22	451	452	1	10.0
23	452	453	1	10.04987562112089
24	453	454	1	5.385164807134504
25	454	455	1	5.0
26	455	456	1	9.486832980505138
27	456	457	1	8.246211251235321
28	457	458	1	9.433981132056603
29	458	459	1	9.055385138137417
30	459	460	1	9.0
31	460	461	1	3.605551275463989
32	461	462	1	6.4031242374328485
33	462	463	1	9.433981132056603
34	463	464	1	9.899494936611665
35	464	465	1	1.4142135623730951
36	465	466	1	1.0
1	467	468	1	8.54400374531753
2	468	469	1	8.0
3	469	470	1	9.486832980505138
4	470	471	1	9.055385138137417
5	471	472	1	2.8284271247461903
6	472	473	1	6.708203932499369
7	473	474	1	10.0
8	474	475	1	8.54400374531753
9	475	476	1	9.219544457292887
10	476	477	1	9.433981132056603
11	477	478	1	9.433981132056603
12	478	479	1	10.0
13	479	480	1	8.54400374531753
14	480	481	1	9.219544457292887
15	481	482	1	9.486832980505138
16	482	483	1	9.055385138137417
17	483	484	1	10.04987562112089
18	484	485	1	9.486832980505138
19	485	486	1	8.0
20	486	487	1	10.198039027185569
21	487	488	1	6.324555320336759
22	488	489	1	1.0
1	490	491	1	10.44030650891055
2	491	492	1	7.211102550927978
3	492	493	1	9.486832980505138
4	493	494	1	9.219544457292887
5	494	495	1	9.219544457292887
6	495	496	1	1.0
7	496	497	1	9.486832980505138
8	497	498	1	9.219544457292887
9	498	499	1	9.219544457292887
10	499	500	1	9.219544457292887
11	500	501	1	10.198039027185569
12	501	502	1	9.433981132056603
13	502	503	1	9.0
14	503	504	1	8.0
15	504	505	1	9.055385138137417
16	505	506	1	9.055385138137417
17	506	507	1	9.433981132056603
18	507	508	1	8.246211251235321
19	508	509	1	8.94427190999916
20	509	510	1	9.219544457292887
21	510	511	1	9.486832980505138
22	511	512	1	9.219544457292887
23	512	513	1	8.48528137423857
24	513	514	1	8.94427190999916
25	514	515	1	9.219544457292887
26	515	516	1	1.0
27	516	517	1	1.0
1	518	519	2	9.848857801796104
2	519	520	2	9.219544457292887
3	520	521	2	10.295630140987
4	521	522	2	3.605551275463989
5	522	523	2	5.656854249492381
6	523	524	2	8.246211251235321
7	524	525	2	2.23606797749979
8	525	526	2	8.602325267042627
9	526	527	2	9.219544457292887
10	527	528	2	7.280109889280518
11	528	529	2	8.94427190999916
12	529	530	2	6.324555320336759
13	530	531	2	1.0
1	532	533	1	9.899494936611665
2	533	534	1	8.48528137423857
3	534	535	1	10.04987562112089
4	535	536	1	9.0
5	536	537	1	9.219544457292887
6	537	538	1	9.848857801796104
7	538	539	1	9.219544457292887
8	539	540	1	9.055385138137417
9	540	541	1	8.06225774829855
10	541	542	1	4.123105625617661
11	542	543	1	6.324555320336759
12	543	544	1	9.219544457292887
13	544	545	1	4.123105625617661
14	545	546	1	1.4142135623730951
1	547	548	2	9.433981132056603
2	548	549	2	8.94427190999916
3	549	550	2	1.0
1	551	552	1	10.0
2	552	553	1	8.94427190999916
3	553	554	1	8.06225774829855
4	554	555	1	3.605551275463989
5	555	556	1	7.810249675906654
6	556	557	1	2.0
7	557	558	1	8.06225774829855
8	558	559	1	9.0
9	559	560	1	8.06225774829855
10	560	561	1	9.433981132056603
11	561	562	1	9.433981132056603
12	562	563	1	8.06225774829855
13	563	564	1	8.94427190999916
14	564	565	1	9.433981132056603
15	565	566	1	10.0
16	566	567	1	8.602325267042627
17	567	568	1	9.219544457292887
18	568	569	1	8.54400374531753
19	569	570	1	1.0
20	570	571	1	1.4142135623730951
1	572	573	2	9.486832980505138
2	573	574	2	8.06225774829855
3	574	575	2	9.433981132056603
4	575	576	2	9.055385138137417
5	576	577	2	8.94427190999916
6	577	578	2	8.94427190999916
7	578	579	2	6.324555320336759
8	579	580	2	9.433981132056603
9	580	581	2	3.1622776601683795
10	581	582	2	3.1622776601683795
11	582	583	2	5.0
12	583	584	2	2.23606797749979
13	584	585	2	8.94427190999916
14	585	586	2	8.602325267042627
15	586	587	2	9.433981132056603
16	587	588	2	8.94427190999916
17	588	589	2	10.0
18	589	590	2	8.54400374531753
19	590	591	2	8.94427190999916
20	591	592	2	8.54400374531753
21	592	593	2	9.219544457292887
22	593	594	2	4.242640687119285
23	594	595	2	1.4142135623730951
1	596	597	1	9.219544457292887
2	597	598	1	9.848857801796104
3	598	599	1	8.48528137423857
4	599	600	1	8.94427190999916
5	600	601	1	8.94427190999916
6	601	602	1	9.219544457292887
7	602	603	1	8.246211251235321
8	603	604	1	10.295630140987
9	604	605	1	9.219544457292887
10	605	606	1	4.123105625617661
11	606	607	1	6.0
12	607	608	1	9.486832980505138
13	608	609	1	6.082762530298219
14	609	610	1	1.0
1	611	612	2	9.848857801796104
2	612	613	2	8.54400374531753
3	613	614	2	2.8284271247461903
4	614	615	2	1.4142135623730951
1	616	617	1	10.0
2	617	618	1	9.486832980505138
3	618	619	1	8.246211251235321
4	619	620	1	9.219544457292887
5	620	621	1	9.219544457292887
6	621	622	1	8.94427190999916
7	622	623	1	1.0
1	624	625	2	9.848857801796104
2	625	626	2	8.54400374531753
3	626	627	2	8.94427190999916
4	627	628	2	9.433981132056603
5	628	629	2	1.0
6	629	630	2	9.433981132056603
7	630	631	2	10.04987562112089
8	631	632	2	5.0
9	632	633	2	4.123105625617661
10	633	634	2	10.295630140987
11	634	635	2	8.602325267042627
12	635	636	2	9.219544457292887
13	636	637	2	6.082762530298219
14	637	638	2	1.4142135623730951
1	639	640	2	9.486832980505138
2	640	641	2	8.94427190999916
3	641	642	2	9.0
4	642	643	2	8.54400374531753
5	643	644	2	9.055385138137417
6	644	645	2	8.246211251235321
7	645	646	2	9.219544457292887
8	646	647	2	9.055385138137417
9	647	648	2	7.0710678118654755
10	648	649	2	10.0
11	649	650	2	9.219544457292887
12	650	651	2	9.219544457292887
13	651	652	2	8.94427190999916
14	652	653	2	5.830951894845301
15	653	654	2	1.0
1	655	656	2	9.486832980505138
2	656	657	2	9.848857801796104
3	657	658	2	8.54400374531753
4	658	659	2	10.63014581273465
5	659	660	2	8.54400374531753
6	660	661	2	10.04987562112089
7	661	662	2	8.54400374531753
8	662	663	2	8.246211251235321
9	663	664	2	9.219544457292887
10	664	665	2	8.94427190999916
11	665	666	2	7.0
12	666	667	2	8.602325267042627
13	667	668	2	9.219544457292887
14	668	669	2	8.94427190999916
15	669	670	2	7.211102550927978
16	670	671	2	9.219544457292887
17	671	672	2	7.615773105863909
18	672	673	2	9.055385138137417
19	673	674	2	8.94427190999916
20	674	675	2	5.656854249492381
21	675	676	2	10.0
22	676	677	2	9.848857801796104
23	677	678	2	9.219544457292887
24	678	679	2	8.54400374531753
25	679	680	2	9.0
26	680	681	2	10.04987562112089
27	681	682	2	7.280109889280518
28	682	683	2	10.04987562112089
29	683	684	2	9.848857801796104
30	684	685	2	8.54400374531753
31	685	686	2	7.280109889280518
32	686	687	2	9.219544457292887
33	687	688	2	9.848857801796104
34	688	689	2	8.602325267042627
35	689	690	2	8.94427190999916
36	690	691	2	7.211102550927978
37	691	692	2	9.055385138137417
38	692	693	2	9.219544457292887
39	693	694	2	9.486832980505138
40	694	695	2	10.04987562112089
41	695	696	2	8.94427190999916
42	696	697	2	7.211102550927978
43	697	698	2	9.433981132056603
44	698	699	2	1.0
45	699	700	2	1.0
1	701	702	2	9.219544457292887
2	702	703	2	9.848857801796104
3	703	704	2	9.055385138137417
4	704	705	2	8.0
5	705	706	2	8.0
6	706	707	2	9.433981132056603
7	707	708	2	8.54400374531753
8	708	709	2	9.848857801796104
9	709	710	2	7.211102550927978
10	710	711	2	10.04987562112089
11	711	712	2	8.06225774829855
12	712	713	2	8.0
13	713	714	2	8.94427190999916
14	714	715	2	10.63014581273465
15	715	716	2	9.219544457292887
16	716	717	2	8.94427190999916
17	717	718	2	7.0
18	718	719	2	10.0
19	719	720	2	9.219544457292887
20	720	721	2	10.0
21	721	722	2	10.04987562112089
22	722	723	2	9.055385138137417
23	723	724	2	9.219544457292887
24	724	725	2	10.44030650891055
25	725	726	2	8.54400374531753
26	726	727	2	8.94427190999916
27	727	728	2	9.219544457292887
28	728	729	2	9.486832980505138
29	729	730	2	10.295630140987
30	730	731	2	8.48528137423857
31	731	732	2	10.0
32	732	733	2	9.219544457292887
33	733	734	2	9.433981132056603
34	734	735	2	7.810249675906654
35	735	736	2	10.0
36	736	737	2	9.219544457292887
37	737	738	2	9.899494936611665
38	738	739	2	10.0
39	739	740	2	8.602325267042627
40	740	741	2	9.219544457292887
41	741	742	2	9.0
42	742	743	2	10.04987562112089
43	743	744	2	9.899494936611665
44	744	745	2	9.219544457292887
45	745	746	2	9.055385138137417
46	746	747	2	8.54400374531753
47	747	748	2	9.486832980505138
48	748	749	2	8.94427190999916
49	749	750	2	9.899494936611665
50	750	751	2	6.324555320336759
51	751	752	2	9.055385138137417
52	752	753	2	8.06225774829855
53	753	754	2	1.0
54	754	755	2	9.055385138137417
55	755	756	2	8.602325267042627
56	756	757	2	10.0
57	757	758	2	9.219544457292887
58	758	759	2	9.848857801796104
59	759	760	2	9.055385138137417
60	760	761	2	9.219544457292887
61	761	762	2	1.4142135623730951
1	763	764	1	10.44030650891055
2	764	765	1	9.055385138137417
3	765	766	1	8.246211251235321
4	766	767	1	9.486832980505138
5	767	768	1	9.486832980505138
6	768	769	1	9.219544457292887
7	769	770	1	10.0
8	770	771	1	8.94427190999916
9	771	772	1	8.54400374531753
10	772	773	1	9.486832980505138
11	773	774	1	9.433981132056603
12	774	775	1	9.848857801796104
13	775	776	1	8.54400374531753
14	776	777	1	9.433981132056603
15	777	778	1	9.848857801796104
16	778	779	1	8.602325267042627
17	779	780	1	10.295630140987
18	780	781	1	9.433981132056603
19	781	782	1	8.54400374531753
20	782	783	1	9.433981132056603
21	783	784	1	3.0
22	784	785	1	7.810249675906654
23	785	786	1	8.94427190999916
24	786	787	1	9.433981132056603
25	787	788	1	8.54400374531753
26	788	789	1	8.94427190999916
27	789	790	1	9.899494936611665
28	790	791	1	8.94427190999916
29	791	792	1	9.433981132056603
30	792	793	1	8.94427190999916
31	793	794	1	9.433981132056603
32	794	795	1	9.848857801796104
33	795	796	1	9.433981132056603
34	796	797	1	8.602325267042627
35	797	798	1	10.63014581273465
36	798	799	1	4.123105625617661
37	799	800	1	1.0
1	801	802	2	10.295630140987
2	802	803	2	8.602325267042627
3	803	804	2	10.295630140987
4	804	805	2	8.48528137423857
5	805	806	2	1.0
1	807	808	2	10.63014581273465
2	808	809	2	5.385164807134504
3	809	810	2	4.47213595499958
4	810	811	2	10.0
5	811	812	2	8.48528137423857
6	812	813	2	10.0
7	813	814	2	9.848857801796104
8	814	815	2	9.0
9	815	816	2	6.324555320336759
10	816	817	2	3.605551275463989
11	817	818	2	3.0
12	818	819	2	1.0
1	820	821	1	10.04987562112089
2	821	822	1	9.219544457292887
3	822	823	1	9.486832980505138
4	823	824	1	9.0
5	824	825	1	8.54400374531753
6	825	826	1	9.055385138137417
7	826	827	1	9.055385138137417
8	827	828	1	9.219544457292887
9	828	829	1	9.219544457292887
10	829	830	1	9.486832980505138
11	830	831	1	9.055385138137417
12	831	832	1	9.486832980505138
13	832	833	1	9.219544457292887
14	833	834	1	9.433981132056603
15	834	835	1	9.486832980505138
16	835	836	1	8.602325267042627
17	836	837	1	2.0
18	837	838	1	8.06225774829855
19	838	839	1	1.0
20	839	840	1	9.486832980505138
21	840	841	1	3.1622776601683795
22	841	842	1	6.708203932499369
23	842	843	1	8.94427190999916
24	843	844	1	9.486832980505138
25	844	845	1	9.219544457292887
26	845	846	1	10.0
27	846	847	1	9.219544457292887
28	847	848	1	9.899494936611665
29	848	849	1	9.899494936611665
30	849	850	1	8.48528137423857
31	850	851	1	8.602325267042627
32	851	852	1	11.313708498984761
33	852	853	1	9.899494936611665
34	853	854	1	9.219544457292887
35	854	855	1	9.219544457292887
36	855	856	1	9.486832980505138
37	856	857	1	10.63014581273465
38	857	858	1	8.602325267042627
39	858	859	1	9.899494936611665
40	859	860	1	3.1622776601683795
41	860	861	1	6.0
42	861	862	1	8.94427190999916
43	862	863	1	9.433981132056603
44	863	864	1	9.219544457292887
45	864	865	1	9.219544457292887
46	865	866	1	8.94427190999916
47	866	867	1	10.295630140987
48	867	868	1	6.708203932499369
49	868	869	1	1.0
1	870	871	1	10.0
2	871	872	1	9.848857801796104
3	872	873	1	8.602325267042627
4	873	874	1	10.0
5	874	875	1	9.486832980505138
6	875	876	1	1.0
7	876	877	1	1.0
1	878	879	2	9.433981132056603
2	879	880	2	9.219544457292887
3	880	881	2	9.219544457292887
4	881	882	2	10.0
5	882	883	2	7.615773105863909
6	883	884	2	9.0
7	884	885	2	9.899494936611665
8	885	886	2	9.219544457292887
9	886	887	2	9.848857801796104
10	887	888	2	8.54400374531753
11	888	889	2	10.0
12	889	890	2	10.198039027185569
13	890	891	2	8.94427190999916
14	891	892	2	8.54400374531753
15	892	893	2	10.0
16	893	894	2	9.219544457292887
17	894	895	2	8.94427190999916
18	895	896	2	10.04987562112089
19	896	897	2	6.4031242374328485
20	897	898	2	1.0
1	899	900	1	10.0
2	900	901	1	8.0
3	901	902	1	9.219544457292887
4	902	903	1	9.0
5	903	904	1	9.486832980505138
6	904	905	1	9.486832980505138
7	905	906	1	9.486832980505138
8	906	907	1	9.0
9	907	908	1	8.94427190999916
10	908	909	1	9.433981132056603
11	909	910	1	9.433981132056603
12	910	911	1	9.219544457292887
13	911	912	1	8.246211251235321
14	912	913	1	9.486832980505138
15	913	914	1	9.055385138137417
16	914	915	1	8.94427190999916
17	915	916	1	8.602325267042627
18	916	917	1	2.23606797749979
19	917	918	1	9.055385138137417
20	918	919	1	9.219544457292887
21	919	920	1	1.0
22	920	921	1	1.4142135623730951
1	922	923	1	9.486832980505138
2	923	924	1	1.0
3	924	925	1	9.219544457292887
4	925	926	1	9.899494936611665
5	926	927	1	7.280109889280518
6	927	928	1	1.0
7	928	929	1	1.0
1	930	931	1	9.486832980505138
2	931	932	1	9.219544457292887
3	932	933	1	8.602325267042627
4	933	934	1	10.198039027185569
5	934	935	1	9.899494936611665
6	935	936	1	8.94427190999916
7	936	937	1	5.0
8	937	938	1	1.0
1	939	940	1	9.848857801796104
2	940	941	1	9.219544457292887
3	941	942	1	9.219544457292887
4	942	943	1	8.94427190999916
5	943	944	1	9.219544457292887
6	944	945	1	9.486832980505138
7	945	946	1	9.486832980505138
8	946	947	1	5.0990195135927845
9	947	948	1	1.0
1	949	950	1	10.44030650891055
2	950	951	1	8.54400374531753
3	951	952	1	10.04987562112089
4	952	953	1	9.433981132056603
5	953	954	1	9.486832980505138
6	954	955	1	8.06225774829855
7	955	956	1	2.8284271247461903
8	956	957	1	1.0
1	958	959	2	9.486832980505138
