Mgmt_Schd_ID,Event_Month,Event_Day,Event_Year,Contour_ID,New_Crop_ID,Strip_Crop_ID,New_Non-Crop_ID,Curve_Number_ID,Post_Event_Mannings_n,Post_Event_Surface_Constant,Operation_Residue_Change,Fertilizer_Application_ID,Irrigation_Application_ID,Mgmt_Operation_ID,Tile_Drain_Controlled_Status,Tile_Drain_Controlled_Depth,Input_Units_Code,Pest_App_ID_1,Pest_App_ID_2,Pest_App_ID_3,Pest_App_ID_4,Pest_App_ID_5
Mgmt_2,6,5,4,,,,,,,,,,,cultivator; field  F,,,1
Mgmt_2,6,17,4,,,,,,,,,,,cultivator; field  F,,,1
Mgmt_2,9,22,4,,,,,,,,,,,defoliate cotton,,,1
Mgmt_2,9,30,4,,,,,Fallow_(CR_Poor),,,,,,harvest,,,1
Mgmt_2,10,15,4,,,,,Fallow_(Bare),,,,,,disk har; plow     F,,,1
Mgmt_2,10,28,4,,,,,,,,,,,bedder/lister/hip  F,,,1
Mgmt_2,11,1,4,,weeds,,,Fallow_(Bare),,,,,,begin volunteer grow,,,1
Mgmt_2,3,1,5,,,,,Fallow_(Bare),,,,,,chis-disk; str.pt. F,,,1
Mgmt_2,3,10,5,,,,,,,,,,,chis-disk_other,,,1
Mgmt_2,3,20,5,,,,,,,,,,,bedder/lister/hip  F,,,1
Mgmt_2,4,3,5,,,,,,,,,,,bedder/lister/hip  F,,,1
Mgmt_2,4,4,5,,,,,,,,,,,do-all,,,1
Mgmt_2,4,11,5,,cotton,,,Row_Crop_(SR_Poor),,,,,,planter; conventnl F,,,1
Mgmt_2,5,2,5,,,,,,,,,,,cultivator; field  F,,,1
Mgmt_2,5,25,5,,,,,,,,,,,cultivator; field  F,,,1
Mgmt_2,6,5,5,,,,,,,,,,,cultivator; field  F,,,1
Mgmt_2,6,17,5,,,,,,,,,,,cultivator; field  F,,,1
Mgmt_2,9,22,5,,,,,,,,,,,defoliate cotton,,,1
Mgmt_2,9,30,5,,,,,Fallow_(CR_Poor),,,,,,harvest,,,1
Mgmt_2,10,15,5,,,,,Fallow_(Bare),,,,,,disk har; plow     F,,,1
Mgmt_2,10,28,5,,,,,,,,,,,bedder/lister/hip  F,,,1
Mgmt_2,11,1,5,,weeds,,,Fallow_(Bare),,,,,,begin volunteer grow,,,1
Mgmt_2,3,1,6,,,,,Fallow_(Bare),,,,,,chis-disk; str.pt. F,,,1
Mgmt_2,3,10,6,,,,,,,,,,,chis-disk_other,,,1
Mgmt_2,3,20,6,,,,,,,,,,,bedder/lister/hip  F,,,1
Mgmt_2,4,3,6,,,,,,,,,,,bedder/lister/hip  F,,,1
Mgmt_2,4,4,6,,,,,,,,,,,do-all,,,1
Mgmt_2,4,11,6,,cotton,,,Row_Crop_(SR_Poor),,,,,,planter; conventnl F,,,1
Mgmt_2,5,2,6,,,,,,,,,,,cultivator; field  F,,,1
Mgmt_2,5,25,6,,,,,,,,,,,cultivator; field  F,,,1
Mgmt_2,6,5,6,,,,,,,,,,,cultivator; field  F,,,1
Mgmt_2,6,17,6,,,,,,,,,,,cultivator; field  F,,,1
Mgmt_2,9,22,6,,,,,,,,,,,defoliate cotton,,,1
Mgmt_2,9,30,6,,,,,Fallow_(CR_Poor),,,,,,harvest,,,1
Mgmt_2,10,15,6,,,,,Fallow_(Bare),,,,,,disk har; plow     F,,,1
Mgmt_2,10,28,6,,,,,,,,,,,bedder/lister/hip  F,,,1
Mgmt_2,11,1,6,,weeds,,,Fallow_(Bare),,,,,,begin volunteer grow,,,1
Mgmt_2,3,1,7,,,,,Fallow_(Bare),,,,,,chis-disk; str.pt. F,,,1
Mgmt_2,3,10,7,,,,,,,,,,,chis-disk_other,,,1
Mgmt_2,3,20,7,,,,,,,,,,,bedder/lister/hip  F,,,1
Mgmt_2,4,3,7,,,,,,,,,,,bedder/lister/hip  F,,,1
Mgmt_2,4,4,7,,,,,,,,,,,do-all,,,1
Mgmt_2,4,11,7,,cotton,,,Row_Crop_(SR_Poor),,,,,,planter; conventnl F,,,1
Mgmt_2,5,2,7,,,,,,,,,,,cultivator; field  F,,,1
Mgmt_2,5,25,7,,,,,,,,,,,cultivator; field  F,,,1
Mgmt_2,6,5,7,,,,,,,,,,,cultivator; field  F,,,1
Mgmt_2,6,17,7,,,,,,,,,,,cultivator; field  F,,,1
Mgmt_2,9,22,7,,,,,,,,,,,defoliate cotton,,,1
Mgmt_2,9,30,7,,,,,Fallow_(CR_Poor),,,,,,harvest,,,1
Mgmt_2,10,15,7,,,,,Fallow_(Bare),,,,,,disk har; plow     F,,,1
Mgmt_2,10,28,7,,,,,,,,,,,bedder/lister/hip  F,,,1
Mgmt_2,11,1,7,,weeds,,,Fallow_(Bare),,,,,,begin volunteer grow,,,1
Mgmt_2,3,1,8,,,,,Fallow_(Bare),,,,,,chis-disk; str.pt. F,,,1
Mgmt_2,3,10,8,,,,,,,,,,,chis-disk_other,,,1
Mgmt_2,3,20,8,,,,,,,,,,,bedder/lister/hip  F,,,1
Mgmt_2,4,3,8,,,,,,,,,,,bedder/lister/hip  F,,,1
Mgmt_2,4,4,8,,,,,,,,,,,do-all,,,1
Mgmt_2,4,11,8,,cotton,,,Row_Crop_(SR_Poor),,,,,,planter; conventnl F,,,1
Mgmt_2,5,2,8,,,,,,,,,,,cultivator; field  F,,,1
Mgmt_2,5,25,8,,,,,,,,,,,cultivator; field  F,,,1
Mgmt_2,6,5,8,,,,,,,,,,,cultivator; field  F,,,1
Mgmt_2,6,17,8,,,,,,,,,,,cultivator; field  F,,,1
Mgmt_2,9,22,8,,,,,,,,,,,defoliate cotton,,,1
Mgmt_2,9,30,8,,,,,Fallow_(CR_Poor),,,,,,harvest,,,1
Mgmt_2,10,15,8,,,,,Fallow_(Bare),,,,,,disk har; plow     F,,,1
Mgmt_2,10,28,8,,,,,,,,,,,bedder/lister/hip  F,,,1
Mgmt_2,11,1,8,,weeds,,,Fallow_(Bare),,,,,,begin volunteer grow,,,1
Mgmt_2,3,1,9,,,,,Fallow_(Bare),,,,,,chis-disk; str.pt. F,,,1
Mgmt_2,3,10,9,,,,,,,,,,,chis-disk_other,,,1
Mgmt_2,3,20,9,,,,,,,,,,,bedder/lister/hip  F,,,1
Mgmt_2,4,3,9,,,,,,,,,,,bedder/lister/hip  F,,,1
Mgmt_2,4,4,9,,,,,,,,,,,do-all,,,1
Mgmt_2,4,11,9,,cotton,,,Row_Crop_(SR_Poor),,,,,,planter; conventnl F,,,1
Mgmt_2,5,2,9,,,,,,,,,,,cultivator; field  F,,,1
Mgmt_2,5,25,9,,,,,,,,,,,cultivator; field  F,,,1
Mgmt_2,6,5,9,,,,,,,,,,,cultivator; field  F,,,1
Mgmt_2,6,17,9,,,,,,,,,,,cultivator; field  F,,,1
Mgmt_2,9,22,9,,,,,,,,,,,defoliate cotton,,,1
Mgmt_2,9,30,9,,,,,Fallow_(CR_Poor),,,,,,harvest,,,1
Mgmt_2,10,15,9,,,,,Fallow_(Bare),,,,,,disk har; plow     F,,,1
Mgmt_2,10,28,9,,,,,,,,,,,bedder/lister/hip  F,,,1
Mgmt_2,11,1,9,,weeds,,,Fallow_(Bare),,,,,,begin volunteer grow,,,1
Mgmt_2,3,1,10,,,,,Fallow_(Bare),,,,,,chis-disk; str.pt. F,,,1
Mgmt_2,3,10,10,,,,,,,,,,,chis-disk_other,,,1
Mgmt_2,3,20,10,,,,,,,,,,,bedder/lister/hip  F,,,1
Mgmt_2,4,3,10,,,,,,,,,,,bedder/lister/hip  F,,,1
Mgmt_2,4,4,10,,,,,,,,,,,do-all,,,1
Mgmt_2,4,11,10,,cotton,,,Row_Crop_(SR_Poor),,,,,,planter; conventnl F,,,1
Mgmt_2,5,2,10,,,,,,,,,,,cultivator; field  F,,,1
Mgmt_2,5,25,10,,,,,,,,,,,cultivator; field  F,,,1
Mgmt_2,6,5,10,,,,,,,,,,,cultivator; field  F,,,1
Mgmt_2,6,17,10,,,,,,,,,,,cultivator; field  F,,,1
Mgmt_2,9,22,10,,,,,,,,,,,defoliate cotton,,,1
Mgmt_2,9,30,10,,,,,Fallow_(CR_Poor),,,,,,harvest,,,1
Mgmt_2,10,15,10,,,,,Fallow_(Bare),,,,,,disk har; plow     F,,,1
Mgmt_2,10,28,10,,,,,,,,,,,bedder/lister/hip  F,,,1
Mgmt_2,11,1,10,,weeds,,,Fallow_(Bare),,,,,,begin volunteer grow,,,1
Mgmt_2,4,4,11,,,,,Fallow_(CR_Poor),,,,,,kill vegetation,,,1
Mgmt_2,5,1,11,,cotton,,,Row_Crop_(SR_Poor),,,,,,planter; no-till   F,,,1
Mgmt_2,9,22,11,,,,,,,,,,,defoliate cotton,,,1
Mgmt_2,10,1,11,,,,,Fallow_(CR_Poor),,,,,,harvest,,,1
Mgmt_2,10,10,11,,,,,,,,,,,disk har; tandem ltF,,,1
Mgmt_2,10,20,11,,,,,Fallow_(Bare),,,,,,chisel plow st. pts,,,1
Mgmt_2,10,21,11,,weeds,,,Fallow_(Bare),,,,,,begin volunteer grow,,,1
Mgmt_2,4,4,12,,,,,Fallow_(CR_Poor),,,,,,kill vegetation,,,1
Mgmt_2,5,1,12,,cotton,,,Row_Crop_(SR_Poor),,,,,,planter; no-till   F,,,1
Mgmt_2,9,22,12,,,,,,,,,,,defoliate cotton,,,1
Mgmt_2,10,1,12,,,,,Fallow_(CR_Poor),,,,,,harvest,,,1
Mgmt_2,10,10,12,,,,,,,,,,,disk har; tandem ltF,,,1
Mgmt_2,10,20,12,,,,,Fallow_(Bare),,,,,,chisel plow st. pts,,,1
Mgmt_2,10,21,12,,weeds,,,Fallow_(Bare),,,,,,begin volunteer grow,,,1
Mgmt_2,4,4,13,,,,,Fallow_(CR_Poor),,,,,,kill vegetation,,,1
Mgmt_2,5,1,13,,cotton,,,Row_Crop_(SR_Poor),,,,,,planter; no-till   F,,,1
Mgmt_2,9,22,13,,,,,,,,,,,defoliate cotton,,,1
Mgmt_2,10,1,13,,,,,Fallow_(CR_Poor),,,,,,harvest,,,1
Mgmt_2,10,10,13,,,,,,,,,,,disk har; tandem ltF,,,1
Mgmt_2,10,20,13,,,,,Fallow_(Bare),,,,,,chisel plow st. pts,,,1
Mgmt_2,10,21,13,,weeds,,,Fallow_(Bare),,,,,,begin volunteer grow,,,1
Mgmt_2,4,4,14,,,,,Fallow_(CR_Poor),,,,,,kill vegetation,,,1
Mgmt_2,5,1,14,,cotton,,,Row_Crop_(SR_Poor),,,,,,planter; no-till   F,,,1
Mgmt_2,9,22,14,,,,,,,,,,,defoliate cotton,,,1
Mgmt_2,10,1,14,,,,,Fallow_(CR_Poor),,,,,,harvest,,,1
Mgmt_2,10,10,14,,,,,,,,,,,disk har; tandem ltF,,,1
Mgmt_2,10,20,14,,,,,Fallow_(Bare),,,,,,chisel plow st. pts,,,1
Mgmt_2,10,21,14,,weeds,,,Fallow_(Bare),,,,,,begin volunteer grow,,,1
Mgmt_2,4,4,15,,,,,Fallow_(CR_Poor),,,,,,kill vegetation,,,1
Mgmt_2,5,1,15,,cotton,,,Row_Crop_(SR_Poor),,,,,,planter; no-till   F,,,1
Mgmt_2,9,22,15,,,,,,,,,,,defoliate cotton,,,1
Mgmt_2,10,1,15,,,,,Fallow_(CR_Poor),,,,,,harvest,,,1
Mgmt_2,10,10,15,,,,,,,,,,,disk har; tandem ltF,,,1
Mgmt_2,10,20,15,,,,,Fallow_(Bare),,,,,,chisel plow st. pts,,,1
Mgmt_2,10,21,15,,weeds,,,Fallow_(Bare),,,,,,begin volunteer grow,,,1
Mgmt_2,4,4,16,,,,,Fallow_(CR_Poor),,,,,,kill vegetation,,,1
Mgmt_2,5,1,16,,cotton,,,Row_Crop_(SR_Poor),,,,,,planter; no-till   F,,,1
Mgmt_2,9,22,16,,,,,,,,,,,defoliate cotton,,,1
Mgmt_2,10,1,16,,,,,Fallow_(CR_Poor),,,,,,harvest,,,1
Mgmt_2,10,10,16,,,,,,,,,,,disk har; tandem ltF,,,1
Mgmt_2,10,20,16,,,,,Fallow_(Bare),,,,,,chisel plow st. pts,,,1
Mgmt_2,10,21,16,,weeds,,,Fallow_(Bare),,,,,,begin volunteer grow,,,1
Mgmt_2,4,4,17,,,,,Fallow_(CR_Poor),,,,,,kill vegetation,,,1
Mgmt_2,5,1,17,,cotton,,,Row_Crop_(SR_Poor),,,,,,planter; no-till   F,,,1
Mgmt_2,9,22,17,,,,,,,,,,,defoliate cotton,,,1
Mgmt_2,10,1,17,,,,,Fallow_(CR_Poor),,,,,,harvest,,,1
Mgmt_2,10,10,17,,,,,,,,,,,disk har; tandem ltF,,,1
Mgmt_2,10,20,17,,,,,Fallow_(Bare),,,,,,chisel plow st. pts,,,1
Mgmt_2,10,21,17,,weeds,,,Fallow_(Bare),,,,,,begin volunteer grow,,,1
Mgmt_2,4,4,18,,,,,Fallow_(CR_Poor),,,,,,kill vegetation,,,1
Mgmt_2,5,1,18,,cotton,,,Row_Crop_(SR_Poor),,,,,,planter; no-till   F,,,1
Mgmt_2,9,22,18,,,,,,,,,,,defoliate cotton,,,1
Mgmt_2,10,1,18,,,,,Fallow_(CR_Poor),,,,,,harvest,,,1
Mgmt_2,10,10,18,,,,,,,,,,,disk har; tandem ltF,,,1
Mgmt_2,10,20,18,,,,,Fallow_(Bare),,,,,,chisel plow st. pts,,,1
Mgmt_2,10,21,18,,weeds,,,Fallow_(Bare),,,,,,begin volunteer grow,,,1
Mgmt_2,4,4,19,,,,,Fallow_(CR_Poor),,,,,,kill vegetation,,,1
Mgmt_2,5,1,19,,cotton,,,Row_Crop_(SR_Poor),,,,,,planter; no-till   F,,,1
Mgmt_2,9,22,19,,,,,,,,,,,defoliate cotton,,,1
Mgmt_2,10,1,19,,,,,Fallow_(CR_Poor),,,,,,harvest,,,1
Mgmt_2,10,10,19,,,,,,,,,,,disk har; tandem ltF,,,1
Mgmt_2,10,20,19,,,,,Fallow_(Bare),,,,,,chisel plow st. pts,,,1
Mgmt_2,10,21,19,,weeds,,,Fallow_(Bare),,,,,,begin volunteer grow,,,1
Mgmt_2,4,4,20,,,,,Fallow_(CR_Poor),,,,,,kill vegetation,,,1
Mgmt_2,5,1,20,,cotton,,,Row_Crop_(SR_Poor),,,,,,planter; no-till   F,,,1
Mgmt_2,9,22,20,,,,,,,,,,,defoliate cotton,,,1
Mgmt_2,10,1,20,,,,,Fallow_(CR_Poor),,,,,,harvest,,,1
Mgmt_2,10,10,20,,,,,,,,,,,disk har; tandem ltF,,,1
Mgmt_2,10,20,20,,,,,Fallow_(Bare),,,,,,chisel plow st. pts,,,1
Mgmt_2,10,21,20,,weeds,,,Fallow_(Bare),,,,,,begin volunteer grow,,,1
Mgmt_2,4,4,21,,,,,Fallow_(CR_Poor),,,,,,kill vegetation,,,1
Mgmt_2,5,1,21,,cotton,,,Row_Crop_(SR_Poor),,,,,,planter; no-till   F,,,1
Mgmt_2,9,22,21,,,,,,,,,,,defoliate cotton,,,1
Mgmt_2,10,1,21,,,,,Fallow_(CR_Poor),,,,,,harvest,,,1
Mgmt_2,10,10,21,,,,,,,,,,,disk har; tandem ltF,,,1
Mgmt_2,10,20,21,,,,,Fallow_(Bare),,,,,,chisel plow st. pts,,,1
Mgmt_2,10,21,21,,weeds,,,Fallow_(Bare),,,,,,begin volunteer grow,,,1
Mgmt_2,4,4,22,,,,,Fallow_(CR_Poor),,,,,,kill vegetation,,,1
Mgmt_2,5,1,22,,cotton,,,Row_Crop_(SR_Poor),,,,,,planter; no-till   F,,,1
Mgmt_2,9,22,22,,,,,,,,,,,defoliate cotton,,,1
Mgmt_2,10,1,22,,,,,Fallow_(CR_Poor),,,,,,harvest,,,1
Mgmt_2,10,10,22,,,,,,,,,,,disk har; tandem ltF,,,1
Mgmt_2,10,20,22,,,,,Fallow_(Bare),,,,,,chisel plow st. pts,,,1
Mgmt_2,10,21,22,,weeds,,,Fallow_(Bare),,,,,,begin volunteer grow,,,1
Mgmt_2,4,4,23,,,,,Fallow_(CR_Poor),,,,,,kill vegetation,,,1
Mgmt_2,5,1,23,,cotton,,,Row_Crop_(SR_Poor),,,,,,planter; no-till   F,,,1
Mgmt_2,9,22,23,,,,,,,,,,,defoliate cotton,,,1
Mgmt_2,10,1,23,,,,,Fallow_(CR_Poor),,,,,,harvest,,,1
Mgmt_2,10,10,23,,,,,,,,,,,disk har; tandem ltF,,,1
Mgmt_2,10,20,23,,,,,Fallow_(Bare),,,,,,chisel plow st. pts,,,1
